posX,posY,posZ
709.631223,-2207.776906,237.911475
709.811996,-2208.379064,237.945914
709.992755,-2208.981321,237.980408
710.173503,-2209.583651,238.014913
710.354256,-2210.186059,238.049377
710.535047,-2210.788557,238.083762
710.715848,-2211.391136,238.118097
710.896585,-2211.993785,238.152389
711.077306,-2212.596560,238.186714
711.258037,-2213.199452,238.221153
711.438760,-2213.802428,238.255603
711.619508,-2214.405480,238.290052
711.800270,-2215.008609,238.324570
711.981029,-2215.611806,238.359102
712.161817,-2216.215074,238.393653
712.342629,-2216.818430,238.428266
712.523432,-2217.421816,238.462891
712.704249,-2218.025224,238.497483
712.885111,-2218.628704,238.532045
713.065936,-2219.232304,238.566613
713.246696,-2219.836129,238.601184
713.427466,-2220.440134,238.635731
713.608333,-2221.044176,238.670307
713.789259,-2221.648326,238.704921
713.970157,-2222.252593,238.739524
714.151037,-2222.856881,238.774165
714.331917,-2223.461191,238.808832
714.512847,-2224.065579,238.843508
714.693810,-2224.670111,238.878193
714.874734,-2225.274776,238.912845
715.055615,-2225.879518,238.947523
715.236475,-2226.484313,238.982356
715.417368,-2227.089146,239.017290
715.598311,-2227.694040,239.052177
715.779275,-2228.298997,239.087017
715.960286,-2228.904029,239.121818
716.141363,-2229.509146,239.156649
716.322487,-2230.114341,239.191532
716.503650,-2230.719623,239.226436
716.684860,-2231.324984,239.261404
716.866166,-2231.930423,239.296435
717.047549,-2232.535955,239.331579
717.228941,-2233.141595,239.366805
717.410357,-2233.747368,239.402049
717.591766,-2234.353270,239.437301
717.773154,-2234.959235,239.472519
717.954544,-2235.565251,239.507727
718.135949,-2236.171340,239.542932
718.317387,-2236.777522,239.578114
718.498875,-2237.383806,239.613262
718.680401,-2237.990144,239.648371
718.861934,-2238.596531,239.683427
719.043540,-2239.202988,239.718519
719.225195,-2239.809552,239.753618
719.406828,-2240.416231,239.788665
719.588484,-2241.023015,239.823765
719.770158,-2241.629913,239.858959
719.951838,-2242.236871,239.894230
720.133556,-2242.843914,239.929464
720.315262,-2243.451065,239.964631
720.496929,-2244.058306,239.999775
720.678581,-2244.665661,240.034907
720.860226,-2245.273071,240.070076
721.041897,-2245.880499,240.105270
721.223586,-2246.488006,240.140482
721.405251,-2247.095585,240.175695
721.586892,-2247.703218,240.210802
721.768517,-2248.310935,240.245812
721.950151,-2248.918761,240.280797
722.131839,-2249.526701,240.315826
722.313577,-2250.134737,240.350895
722.495296,-2250.742866,240.385948
722.676980,-2251.351116,240.421041
722.858717,-2251.959447,240.456190
723.040540,-2252.567850,240.491374
723.222408,-2253.176373,240.526638
723.404293,-2253.785017,240.561939
723.586148,-2254.393754,240.597213
723.768006,-2255.002533,240.632546
723.949899,-2255.611348,240.667919
724.131742,-2256.220227,240.703284
724.313574,-2256.829191,240.738717
724.495443,-2257.438271,240.774188
724.677317,-2258.047472,240.809685
724.859244,-2258.656735,240.845222
725.041258,-2259.266063,240.880784
725.223271,-2259.875522,240.916376
725.405285,-2260.485141,240.952034
725.587360,-2261.094879,240.987743
725.769495,-2261.704726,241.023436
725.951678,-2262.314667,241.059106
726.133866,-2262.924664,241.094743
726.316034,-2263.534731,241.130417
726.498206,-2264.144912,241.166210
726.680402,-2264.755198,241.202059
726.862631,-2265.365590,241.237984
727.044899,-2265.976108,241.273968
727.227177,-2266.586710,241.309939
727.409435,-2267.197396,241.345911
727.591692,-2267.808163,241.381912
727.773967,-2268.418991,241.417977
727.956227,-2269.029883,241.454155
728.138537,-2269.640822,241.490397
728.320966,-2270.251837,241.526643
728.503461,-2270.862924,241.562879
728.686007,-2271.474057,241.599056
728.868671,-2272.085265,241.635256
729.051480,-2272.696545,241.671449
729.234371,-2273.307912,241.707571
729.417295,-2273.919364,241.743714
729.600243,-2274.530858,241.779842
729.783223,-2275.142419,241.815865
729.966230,-2275.754057,241.851761
730.149230,-2276.365804,241.887574
730.332231,-2276.977690,241.923331
730.515293,-2277.589659,241.959102
730.698430,-2278.201719,241.994911
730.881624,-2278.813928,242.030723
731.064892,-2279.426243,242.066606
731.248154,-2280.038610,242.102473
731.431373,-2280.651078,242.138314
731.614571,-2281.263679,242.174099
731.797733,-2281.876379,242.209825
731.980892,-2282.489134,242.245607
732.164101,-2283.101963,242.281435
732.347354,-2283.714901,242.317301
732.530652,-2284.327938,242.353198
732.714010,-2284.941024,242.389132
732.897409,-2285.554113,242.425103
733.080874,-2286.167265,242.461086
733.264443,-2286.780547,242.497064
733.448080,-2287.393951,242.533025
733.631729,-2288.007416,242.569013
733.815408,-2288.620933,242.605106
733.999077,-2289.234515,242.641241
734.182722,-2289.848128,242.677351
734.366388,-2290.461775,242.713471
734.550035,-2291.075476,242.749605
734.733673,-2291.689273,242.785780
734.917356,-2292.303220,242.821972
735.101092,-2292.917297,242.858109
735.284884,-2293.531466,242.894235
735.468748,-2294.145723,242.930414
735.652630,-2294.760100,242.966580
735.836469,-2295.374628,243.002661
736.020269,-2295.989266,243.038663
736.204012,-2296.603995,243.074647
736.387728,-2297.218808,243.110593
736.571467,-2297.833750,243.146498
736.755208,-2298.448860,243.182393
736.938980,-2299.064133,243.218287
737.122778,-2299.679537,243.254221
737.306545,-2300.294984,243.290150
737.490336,-2300.910509,243.326030
737.674196,-2301.526158,243.361848
737.858127,-2302.141911,243.397662
738.042133,-2302.757734,243.433480
738.226195,-2303.373665,243.469233
738.410356,-2303.989777,243.504928
738.594624,-2304.606011,243.540540
738.778939,-2305.222333,243.576001
738.963257,-2305.838784,243.611353
739.147581,-2306.455352,243.646721
739.331943,-2307.071986,243.682187
739.516332,-2307.688690,243.717654
739.700681,-2308.305436,243.753101
739.884944,-2308.922236,243.788586
740.069167,-2309.539184,243.824030
740.253378,-2310.156272,243.859485
740.437612,-2310.773466,243.894933
740.621891,-2311.390801,243.930328
740.806203,-2312.008263,243.965754
740.990547,-2312.625820,244.001241
741.174923,-2313.243510,244.036696
741.359329,-2313.861350,244.072102
741.543795,-2314.479376,244.107558
741.728356,-2315.097554,244.143062
741.912977,-2315.715854,244.178616
742.097654,-2316.334309,244.214234
742.282385,-2316.952875,244.249920
742.467109,-2317.571526,244.285664
742.651827,-2318.190288,244.321431
742.836607,-2318.809125,244.357151
743.021435,-2319.427984,244.392885
743.206293,-2320.046885,244.428729
743.391186,-2320.665847,244.464577
743.576126,-2321.284910,244.500409
743.761129,-2321.904064,244.536275
743.946159,-2322.523299,244.572131
744.131218,-2323.142685,244.607937
744.316268,-2323.762187,244.643688
744.501315,-2324.381729,244.679479
744.686379,-2325.001281,244.715341
744.871419,-2325.620847,244.751201
745.056476,-2326.240469,244.787063
745.241593,-2326.860198,244.822914
745.426695,-2327.480060,244.858713
745.611766,-2328.100062,244.894567
745.796885,-2328.720158,244.930435
745.982075,-2329.340341,244.966258
746.167349,-2329.960588,245.002122
746.352694,-2330.580895,245.038049
746.538102,-2331.201286,245.074032
746.723530,-2331.821765,245.109973
746.908958,-2332.442351,245.145895
747.094407,-2333.063049,245.181826
747.279885,-2333.683891,245.217672
747.465411,-2334.304809,245.253375
747.651008,-2334.925756,245.289039
747.836658,-2335.546806,245.324681
748.022330,-2336.167962,245.360296
748.208045,-2336.789144,245.395924
748.393797,-2337.410384,245.431496
748.579524,-2338.031729,245.467096
748.765230,-2338.653165,245.502775
748.950950,-2339.274712,245.538464
749.136706,-2339.896384,245.574093
749.322461,-2340.518192,245.609610
749.508189,-2341.140142,245.645112
749.693926,-2341.762169,245.680570
749.879711,-2342.384221,245.715957
750.065572,-2343.006318,245.751393
750.251488,-2343.628452,245.786808
750.437442,-2344.250640,245.822182
750.623449,-2344.872942,245.857472
750.809495,-2345.495323,245.892643
750.995550,-2346.117743,245.927728
751.181595,-2346.740208,245.962727
751.367652,-2347.362731,245.997651
751.553771,-2347.985370,246.032516
751.739956,-2348.608163,246.067445
751.926218,-2349.231029,246.102496
752.112522,-2349.853948,246.137599
752.298789,-2350.476922,246.172634
752.484988,-2351.099962,246.207644
752.671168,-2351.723090,246.242768
752.857362,-2352.346248,246.277980
753.043518,-2352.969472,246.313233
753.229691,-2353.592781,246.348547
753.415962,-2354.216165,246.383855
753.602332,-2354.839663,246.419103
753.788782,-2355.463296,246.454361
753.975301,-2356.087022,246.489628
754.161831,-2356.710806,246.524832
754.348334,-2357.334641,246.559952
754.534855,-2357.958549,246.594980
754.721405,-2358.582583,246.630029
754.907964,-2359.206715,246.665227
755.094501,-2359.830921,246.700459
755.281014,-2360.455198,246.735624
755.467524,-2361.079581,246.770731
755.654007,-2361.704075,246.805807
755.840504,-2362.328620,246.840880
756.027058,-2362.953238,246.875953
756.213674,-2363.577985,246.911005
756.400313,-2364.202819,246.945981
756.586944,-2364.827719,246.980928
756.773565,-2365.452749,247.015910
756.960159,-2366.077890,247.050920
757.146776,-2366.703079,247.085914
757.333465,-2367.328319,247.120855
757.520201,-2367.953623,247.155799
757.706970,-2368.578993,247.190878
757.893799,-2369.204466,247.225980
758.080651,-2369.830053,247.260977
758.267505,-2370.455679,247.295950
758.454437,-2371.081350,247.330935
758.641438,-2371.707097,247.365905
758.828507,-2372.332940,247.400836
759.015635,-2372.958903,247.435794
759.202770,-2373.584986,247.470788
759.389948,-2374.211166,247.505797
759.577130,-2374.837424,247.540873
759.764290,-2375.463742,247.575975
759.951470,-2376.090099,247.611024
760.138632,-2376.716553,247.646028
760.325767,-2377.343094,247.681044
760.512935,-2377.969699,247.716061
760.700099,-2378.596376,247.751009
760.887221,-2379.223167,247.785912
761.074352,-2379.850105,247.820803
761.261515,-2380.477163,247.855632
761.448732,-2381.104303,247.890397
761.636038,-2381.731515,247.925187
761.823412,-2382.358820,247.960054
762.010843,-2382.986290,247.995012
762.198316,-2383.613913,248.030040
762.385800,-2384.241612,248.065104
762.573314,-2384.869407,248.100210
762.760869,-2385.497298,248.135351
762.948478,-2386.125286,248.170492
763.136078,-2386.753342,248.205677
763.323653,-2387.381388,248.240892
763.511231,-2388.009505,248.276043
763.698781,-2388.637743,248.311123
763.886352,-2389.266062,248.346160
764.073941,-2389.894462,248.381266
764.261526,-2390.522923,248.416458
764.449129,-2391.151438,248.451662
764.636732,-2391.780031,248.486875
764.824313,-2392.408739,248.522099
765.011888,-2393.037551,248.557298
765.199472,-2393.666481,248.592438
765.387070,-2394.295579,248.627510
765.574707,-2394.924878,248.662522
765.762430,-2395.554322,248.697584
765.950236,-2396.183852,248.732735
766.138019,-2396.813425,248.767889
766.325771,-2397.443034,248.803014
766.513525,-2398.072728,248.838151
766.701256,-2398.702538,248.873311
766.889004,-2399.332484,248.908432
767.076769,-2399.962487,248.943503
767.264525,-2400.592506,248.978637
767.452290,-2401.222618,249.013889
767.640067,-2401.852862,249.049131
767.827882,-2402.483181,249.084327
768.015660,-2403.113609,249.119585
768.203367,-2403.744181,249.154934
768.391118,-2404.374864,249.190256
768.578947,-2405.005673,249.225466
768.766811,-2405.636602,249.260638
768.954686,-2406.267664,249.295765
769.142613,-2406.898845,249.330864
769.330616,-2407.530126,249.365998
769.518670,-2408.161504,249.401095
769.706712,-2408.792941,249.436201
769.894733,-2409.424466,249.471347
770.082765,-2410.056093,249.506489
770.270758,-2410.687753,249.541606
770.458783,-2411.319513,249.576745
770.646886,-2411.951417,249.611953
770.834995,-2412.583390,249.647171
771.023112,-2413.215447,249.682474
771.211235,-2413.847589,249.717821
771.399366,-2414.479788,249.753131
771.587512,-2415.112059,249.788419
771.775703,-2415.744439,249.823712
771.963965,-2416.376963,249.859058
772.152223,-2417.009622,249.894370
772.340500,-2417.642383,249.929603
772.528832,-2418.275213,249.964783
772.717201,-2418.908113,249.999965
772.905628,-2419.541097,250.035236
773.094062,-2420.174186,250.070581
773.282489,-2420.807435,250.105936
773.470961,-2421.440878,250.141263
773.659438,-2422.074447,250.176607
773.847882,-2422.708050,250.212003
774.036322,-2423.341726,250.247352
774.224748,-2423.975449,250.282605
774.413176,-2424.609188,250.317799
774.601621,-2425.242964,250.352989
774.790042,-2425.876797,250.388252
774.978424,-2426.510723,250.423564
775.166782,-2427.144712,250.458872
775.355145,-2427.778807,250.494183
775.543511,-2428.412995,250.529379
775.731835,-2429.047210,250.564475
775.920161,-2429.681518,250.599554
776.108517,-2430.315968,250.634571
776.296885,-2430.950559,250.669583
776.485306,-2431.585267,250.704617
776.673759,-2432.220095,250.739667
776.862221,-2432.855038,250.774701
777.050707,-2433.490139,250.809756
777.239246,-2434.125445,250.844840
777.427809,-2434.760862,250.879919
777.616390,-2435.396342,250.915047
777.805027,-2436.031927,250.950260
777.993717,-2436.667600,250.985565
778.182476,-2437.303315,251.020943
778.371238,-2437.939063,251.056313
778.559966,-2438.574854,251.091667
778.748691,-2439.210726,251.127112
778.937401,-2439.846700,251.162624
779.126086,-2440.482780,251.198116
779.314759,-2441.118947,251.233565
779.503420,-2441.755189,251.269038
779.692074,-2442.391509,251.304492
779.880755,-2443.027884,251.339983
780.069441,-2443.664313,251.375625
780.258092,-2444.300865,251.411306
780.446735,-2444.937535,251.447006
780.635460,-2445.574297,251.482729
780.824271,-2446.211159,251.518461
781.013138,-2446.848121,251.554230
781.202092,-2447.485187,251.589982
781.391099,-2448.122389,251.625723
781.580115,-2448.759731,251.661543
781.769157,-2449.397200,251.697421
781.958199,-2450.034784,251.733317
782.147217,-2450.672430,251.769226
782.336276,-2451.310161,251.805105
782.525347,-2451.948036,251.840982
782.714403,-2452.586046,251.876906
782.903485,-2453.224119,251.912884
783.092594,-2453.862262,251.948878
783.281735,-2454.500480,251.984784
783.470864,-2455.138713,252.020652
783.659954,-2455.776974,252.056557
783.849019,-2456.415310,252.092486
784.038063,-2457.053743,252.128456
784.227164,-2457.692271,252.164379
784.416309,-2458.330881,252.200246
784.605451,-2458.969573,252.236188
784.794598,-2459.608354,252.272263
784.983740,-2460.247262,252.308477
785.172880,-2460.886314,252.344712
785.362039,-2461.525465,252.380860
785.551247,-2462.164682,252.417006
785.740531,-2462.803957,252.453132
785.929874,-2463.443280,252.489201
786.119219,-2464.082679,252.525304
786.308588,-2464.722191,252.561537
786.497954,-2465.361788,252.597833
786.687274,-2466.001469,252.634081
786.876591,-2466.641259,252.670301
787.065914,-2467.281147,252.706509
787.255245,-2467.921117,252.742685
787.444606,-2468.561177,252.778751
787.633997,-2469.201331,252.814753
787.823375,-2469.841536,252.850826
788.012776,-2470.481834,252.886997
788.202244,-2471.122258,252.923249
788.391758,-2471.762749,252.959618
788.581318,-2472.403294,252.996036
788.770930,-2473.043929,253.032400
788.960597,-2473.684615,253.068763
789.150251,-2474.325302,253.105178
789.339889,-2474.966023,253.141593
789.529548,-2475.606822,253.177997
789.719222,-2476.247708,253.214424
789.908926,-2476.888729,253.250863
790.098674,-2477.529906,253.287231
790.288457,-2478.171174,253.323540
790.478234,-2478.812528,253.359902
790.667981,-2479.453953,253.396288
790.857728,-2480.095416,253.432636
791.047474,-2480.736988,253.468867
791.237202,-2481.378731,253.505017
791.426929,-2482.020627,253.541201
791.616668,-2482.662616,253.577330
791.806443,-2483.304662,253.613421
791.996289,-2483.946784,253.649554
792.186191,-2484.589035,253.685720
792.376124,-2485.231337,253.721919
792.566070,-2485.873682,253.758064
792.756068,-2486.516210,253.794146
792.946068,-2487.158897,253.830219
793.135983,-2487.801698,253.866299
793.325884,-2488.444586,253.902440
793.515787,-2489.087502,253.938624
793.705666,-2489.730457,253.974867
793.895550,-2490.373494,254.011167
794.085422,-2491.016603,254.047431
794.275309,-2491.659790,254.083679
794.465243,-2492.303076,254.119939
794.655201,-2492.946435,254.156199
794.845149,-2493.589875,254.192471
795.035100,-2494.233429,254.228784
795.225105,-2494.877040,254.265136
795.415100,-2495.520700,254.301469
795.605062,-2496.164462,254.337781
795.795042,-2496.808317,254.374083
795.985006,-2497.452209,254.410412
796.174967,-2498.096167,254.446765
796.364969,-2498.740278,254.483018
796.555025,-2499.384522,254.519235
796.745117,-2500.028828,254.555483
796.935271,-2500.673228,254.591786
797.125454,-2501.317784,254.628167
797.315623,-2501.962520,254.664602
797.505803,-2502.607392,254.701120
797.695982,-2503.252389,254.737730
797.886143,-2503.897501,254.774396
798.076280,-2504.542703,254.811086
798.266396,-2505.187992,254.847784
798.456523,-2505.833320,254.884415
798.646596,-2506.478718,254.920875
798.836621,-2507.124179,254.957199
799.026687,-2507.769710,254.993513
799.216765,-2508.415328,255.029811
799.406842,-2509.060994,255.066127
799.596928,-2509.706711,255.102507
799.787059,-2510.352549,255.138884
799.977195,-2510.998510,255.175173
800.167298,-2511.644567,255.211404
800.357392,-2512.290720,255.247676
800.547479,-2512.936976,255.284022
800.737569,-2513.583307,255.320438
800.927689,-2514.229695,255.356917
801.117841,-2514.876198,255.393449
801.308050,-2515.522791,255.430003
801.498315,-2516.169450,255.466590
801.688594,-2516.816202,255.503187
801.878904,-2517.463030,255.539763
802.069213,-2518.109882,255.576328
802.259491,-2518.756752,255.612910
802.449763,-2519.403692,255.649498
802.640047,-2520.050701,255.686043
802.830322,-2520.697816,255.722593
803.020572,-2521.345053,255.759142
803.210837,-2521.992333,255.795661
803.401126,-2522.639637,255.832185
803.591476,-2523.286963,255.868711
803.781908,-2523.934340,255.905195
803.972363,-2524.581814,255.941613
804.162805,-2525.229365,255.978001
804.353212,-2525.876977,256.014376
804.543636,-2526.524683,256.050715
804.734110,-2527.172490,256.087003
804.924638,-2527.820394,256.123265
805.115196,-2528.468409,256.159511
805.305765,-2529.116532,256.195688
805.496352,-2529.764776,256.231802
805.686947,-2530.413142,256.267847
805.877560,-2531.061605,256.303868
806.068167,-2531.710131,256.340000
806.258776,-2532.358727,256.376199
806.449415,-2533.007442,256.412369
806.640137,-2533.656305,256.448496
806.830931,-2534.305255,256.484566
807.021695,-2534.954275,256.520597
807.212422,-2535.603337,256.556597
807.403143,-2536.252465,256.592585
807.593872,-2536.901701,256.628575
807.784616,-2537.550986,256.664578
807.975372,-2538.200349,256.700593
808.166193,-2538.849847,256.736604
808.357074,-2539.499408,256.772660
808.548002,-2540.148988,256.808729
808.738945,-2540.798661,256.844693
808.929893,-2541.448503,256.880587
809.120856,-2542.098494,256.916499
809.311837,-2542.748540,256.952410
809.502844,-2543.398601,256.988305
809.693869,-2544.048693,257.024203
809.884926,-2544.698844,257.060150
810.075980,-2545.349099,257.096106
810.266986,-2545.999461,257.132049
810.457947,-2546.649854,257.167925
810.648916,-2547.300274,257.203841
810.839861,-2547.950817,257.239859
811.030733,-2548.601475,257.275810
811.221576,-2549.252232,257.311716
811.412475,-2549.903091,257.347653
811.603406,-2550.553998,257.383650
811.794331,-2551.204951,257.419670
811.985283,-2551.855943,257.455719
812.176225,-2552.507005,257.491797
812.367182,-2553.158139,257.527832
812.558157,-2553.809312,257.563804
812.749086,-2554.460561,257.599766
812.940009,-2555.111884,257.635775
813.130997,-2555.763280,257.671837
813.322018,-2556.414767,257.707971
813.512997,-2557.066353,257.744016
813.703958,-2557.718013,257.779954
813.894954,-2558.369738,257.815951
814.085991,-2559.021489,257.851899
814.277082,-2559.673260,257.887741
814.468194,-2560.325117,257.923572
814.659287,-2560.977053,257.959419
814.850377,-2561.629004,257.995254
815.041431,-2562.280958,258.031074
815.232442,-2562.932943,258.066867
815.423441,-2563.584986,258.102656
815.614455,-2564.237080,258.138543
815.805501,-2564.889222,258.174448
815.996532,-2565.541412,258.210335
816.187539,-2566.193687,258.246260
816.378539,-2566.846061,258.282253
816.569509,-2567.498471,258.318306
816.760470,-2568.150894,258.354334
816.951454,-2568.803368,258.390313
817.142432,-2569.455948,258.426288
817.333385,-2570.108551,258.462280
817.524348,-2570.761153,258.498331
817.715354,-2571.413796,258.534479
817.906409,-2572.066482,258.570662
818.097558,-2572.719271,258.606855
818.288726,-2573.372170,258.643026
818.479863,-2574.025202,258.679159
818.671044,-2574.678339,258.715284
818.862273,-2575.331533,258.751420
819.053529,-2575.984812,258.787581
819.244775,-2576.638160,258.823740
819.436051,-2577.291604,258.859836
819.627318,-2577.945156,258.895945
819.818563,-2578.598826,258.932109
820.009823,-2579.252585,258.968293
820.201070,-2579.906427,259.004533
820.392356,-2580.560394,259.040724
820.583693,-2581.214415,259.076872
820.775071,-2581.868488,259.113078
820.966481,-2582.522697,259.149313
821.157928,-2583.177049,259.185522
821.349415,-2583.831461,259.221749
821.540882,-2584.485952,259.258048
821.732306,-2585.140614,259.294335
821.923721,-2585.795450,259.330623
822.115126,-2586.450452,259.366903
822.306538,-2587.105573,259.403156
822.498002,-2587.760797,259.439422
822.689419,-2588.416107,259.475718
822.880730,-2589.071464,259.512009
823.072011,-2589.726913,259.548202
823.263331,-2590.382465,259.584353
823.454722,-2591.038083,259.620443
823.646127,-2591.693824,259.656462
823.837521,-2592.349700,259.692422
824.028920,-2593.005643,259.728384
824.220303,-2593.661682,259.764433
824.411630,-2594.317826,259.800570
824.602929,-2594.974052,259.836759
824.794260,-2595.630368,259.872958
824.985637,-2596.286768,259.909188
825.177048,-2596.943282,259.945375
825.368505,-2597.599913,259.981544
825.559975,-2598.256644,260.017667
825.751434,-2598.913483,260.053731
825.942916,-2599.570397,260.089874
826.134455,-2600.227402,260.126080
826.326041,-2600.884496,260.162285
826.517690,-2601.541657,260.198521
826.709389,-2602.198954,260.234736
826.901094,-2602.856394,260.270883
827.092807,-2603.513943,260.307049
827.284568,-2604.171575,260.343204
827.476445,-2604.829254,260.379308
827.668409,-2605.486998,260.415452
827.860378,-2606.144809,260.451572
828.052395,-2606.802683,260.487620
828.244496,-2607.460627,260.523621
828.436644,-2608.118604,260.559551
828.628836,-2608.776602,260.595465
828.821115,-2609.434628,260.631372
829.013459,-2610.092720,260.667242
829.205821,-2610.750911,260.703068
829.398231,-2611.409202,260.738816
829.590643,-2612.067529,260.774514
829.783007,-2612.725913,260.810185
829.975352,-2613.384424,260.845842
830.167676,-2614.043052,260.881505
830.359967,-2614.701808,260.917141
830.552249,-2615.360674,260.952739
830.744521,-2616.019599,260.988349
830.936736,-2616.678582,261.023972
831.128942,-2617.337640,261.059552
831.321180,-2617.996785,261.095190
831.513418,-2618.656042,261.130864
831.705668,-2619.315431,261.166560
831.898001,-2619.974954,261.202292
832.090438,-2620.634584,261.237993
832.282908,-2621.294315,261.273722
832.475342,-2621.954131,261.309517
832.667685,-2622.613986,261.345369
832.859971,-2623.273883,261.381203
833.052248,-2623.933817,261.416969
833.244543,-2624.593772,261.452651
833.436879,-2625.253764,261.488276
833.629212,-2625.913807,261.523862
833.821517,-2626.573955,261.559436
834.013828,-2627.234253,261.595070
834.206154,-2627.894645,261.630728
834.398470,-2628.555082,261.666359
834.590768,-2629.215600,261.701930
834.783075,-2629.876197,261.737428
834.975378,-2630.536881,261.772971
835.167693,-2631.197706,261.808678
835.360028,-2631.858630,261.844567
835.552343,-2632.519584,261.880516
835.744644,-2633.180561,261.916389
835.936982,-2633.841600,261.952206
836.129400,-2634.502718,261.988049
836.321889,-2635.163923,262.023986
836.514459,-2635.825221,262.059943
836.707085,-2636.486609,262.095933
836.899723,-2637.148097,262.132046
837.092351,-2637.809687,262.168255
837.284953,-2638.471373,262.204425
837.477542,-2639.133129,262.240502
837.670160,-2639.794933,262.276558
837.862847,-2640.456845,262.312494
838.055585,-2641.118886,262.348346
838.248325,-2641.781042,262.384210
838.441028,-2642.443311,262.420080
838.633663,-2643.105698,262.455988
838.826273,-2643.768235,262.491876
839.018940,-2644.430889,262.527707
839.211646,-2645.093640,262.563538
839.404360,-2645.756472,262.599388
839.597100,-2646.419379,262.635205
839.789859,-2647.082379,262.671005
839.982628,-2647.745473,262.706868
840.175389,-2648.408690,262.742749
840.368176,-2649.072021,262.778550
840.560978,-2649.735502,262.814316
840.753824,-2650.399169,262.850061
840.946753,-2651.062983,262.885783
841.139704,-2651.726921,262.921524
841.332710,-2652.390957,262.957274
841.525762,-2653.055087,262.993004
841.718863,-2653.719320,263.028748
841.912022,-2654.383645,263.064519
842.105216,-2655.048055,263.100307
842.298436,-2655.712522,263.136144
842.491668,-2656.377073,263.172015
842.684948,-2657.041751,263.207869
842.878287,-2657.706561,263.243712
843.071652,-2658.371518,263.279611
843.265056,-2659.036598,263.315604
843.458511,-2659.701810,263.351627
843.652001,-2660.367115,263.387674
843.845500,-2661.032466,263.423754
844.038990,-2661.697874,263.459737
844.232422,-2662.363325,263.495688
844.425803,-2663.028818,263.531729
844.619142,-2663.694404,263.567844
844.812475,-2664.360104,263.604005
845.005905,-2665.025904,263.640113
845.199414,-2665.691821,263.676190
845.392973,-2666.357843,263.712274
845.586585,-2667.023982,263.748379
845.780227,-2667.690269,263.784498
845.973904,-2668.356589,263.820595
846.167620,-2669.022894,263.856662
846.361336,-2669.689233,263.892689
846.555045,-2670.355617,263.928713
846.748781,-2671.022049,263.964739
846.942577,-2671.688542,264.000797
847.136411,-2672.355113,264.036873
847.330226,-2673.021781,264.072942
847.524039,-2673.688565,264.108985
847.717884,-2674.355458,264.145067
847.911716,-2675.022447,264.181258
848.105554,-2675.689518,264.217492
848.299455,-2676.356690,264.253713
848.493379,-2677.023992,264.289889
848.687360,-2677.691459,264.326011
848.881385,-2678.359088,264.362030
849.075389,-2679.026816,264.397969
849.269411,-2679.694628,264.433869
849.463477,-2680.362543,264.469699
849.657611,-2681.030539,264.505487
849.851755,-2681.698592,264.541201
850.045879,-2682.366712,264.576859
850.240019,-2683.034895,264.612637
850.434200,-2683.703147,264.648443
850.628429,-2684.371487,264.684154
850.822675,-2685.039914,264.719854
851.016947,-2685.708422,264.755528
851.211187,-2686.376987,264.791232
851.405402,-2687.045616,264.826920
851.599641,-2687.714356,264.862521
851.793891,-2688.383198,264.898178
851.988111,-2689.052122,264.933917
852.182292,-2689.721124,264.969585
852.376430,-2690.390252,265.005185
852.570536,-2691.059506,265.040790
852.764644,-2691.728877,265.076387
852.958790,-2692.398345,265.112012
853.152996,-2693.067894,265.147707
853.347234,-2693.737554,265.183437
853.541476,-2694.407343,265.219102
853.735695,-2695.077307,265.254649
853.929903,-2695.747417,265.290111
854.124113,-2696.417630,265.325523
854.318353,-2697.087915,265.360912
854.512658,-2697.758267,265.396255
854.707034,-2698.428699,265.431545
854.901450,-2699.099219,265.466852
855.095868,-2699.769859,265.502173
855.290297,-2700.440611,265.537515
855.484777,-2701.111446,265.572809
855.679325,-2701.782333,265.608083
855.873966,-2702.453248,265.643404
856.068622,-2703.124232,265.678750
856.263202,-2703.795341,265.714142
856.457752,-2704.466548,265.749572
856.652311,-2705.137820,265.784955
856.846839,-2705.809180,265.820265
857.041367,-2706.480606,265.855543
857.235987,-2707.152092,265.890832
857.430667,-2707.823642,265.926104
857.625362,-2708.495252,265.961267
857.820059,-2709.166944,265.996372
858.014720,-2709.838743,266.031446
858.209374,-2710.510630,266.066452
858.404040,-2711.182601,266.101480
858.598703,-2711.854633,266.136534
858.793401,-2712.526781,266.171580
858.988192,-2713.199074,266.206663
859.183045,-2713.871424,266.241742
859.377931,-2714.543850,266.276833
859.572834,-2715.216378,266.311968
859.767737,-2715.889064,266.347143
859.962613,-2716.561863,266.382311
860.157447,-2717.234700,266.417448
860.352229,-2717.907622,266.452499
860.546990,-2718.580670,266.487480
860.741795,-2719.253838,266.522484
860.936624,-2719.927075,266.557489
861.131468,-2720.600367,266.592445
861.326332,-2721.273761,266.627360
861.521199,-2721.947251,266.662252
861.716051,-2722.620796,266.697115
861.910881,-2723.294407,266.732034
862.105738,-2723.968069,266.767056
862.300600,-2724.641791,266.802166
862.495444,-2725.315598,266.837293
862.690351,-2725.989510,266.872396
862.885287,-2726.663516,266.907429
863.080202,-2727.337596,266.942494
863.275111,-2728.011788,266.977724
863.470001,-2728.686085,267.013052
863.664882,-2729.360434,267.048432
863.859741,-2730.034813,267.083834
864.054550,-2730.709249,267.119193
864.249361,-2731.383764,267.154471
864.444189,-2732.058404,267.189739
